TeamId,TeamName,SubmissionDate,Score
318479,LuisKhamashta,"2016-05-14 22:39:04",0.76555
324800,"Abelardo Vieira","2016-05-14 22:39:45",0.75598
324795,"Shiyu Li","2016-05-14 22:40:54",0.78947
324800,"Abelardo Vieira","2016-05-14 22:46:31",0.77512
324799,KeithFinnerty,"2016-05-14 22:57:31",0.63158
324799,KeithFinnerty,"2016-05-14 23:50:58",0.66029
324832,stojo,"2016-05-15 00:53:55",0.77033
324850,boomanaiden154,"2016-05-15 02:23:56",0.76555
265973,part@H,"2016-05-15 06:54:54",0.79426
324931,mldm16(505),"2016-05-15 07:15:55",0.77990
324931,mldm16(505),"2016-05-15 08:40:52",0.78469
319345,lajnarp,"2016-05-15 09:05:18",0.77990
324949,kevgcw,"2016-05-15 09:07:34",0.76555
324931,mldm16(505),"2016-05-15 09:08:07",0.80383
324956,"Neil Stalker","2016-05-15 09:52:29",0.62679
324956,"Neil Stalker","2016-05-15 10:00:09",0.76555
319345,lajnarp,"2016-05-15 10:27:45",0.78469
324786,NeelamYadav,"2016-05-15 10:29:21",0.75120
324977,Juancho,"2016-05-15 11:24:32",0.79904
321323,luckyslevin,"2016-05-15 12:42:22",0.75598
324949,kevgcw,"2016-05-15 12:50:12",0.78469
321323,luckyslevin,"2016-05-15 12:53:00",0.76077
321323,luckyslevin,"2016-05-15 12:58:36",0.76555
324949,kevgcw,"2016-05-15 13:05:18",0.80383
317035,UFSCarMLGroup1,"2016-05-15 13:19:59",0.78469
321323,luckyslevin,"2016-05-15 13:25:22",0.81818
321323,luckyslevin,"2016-05-15 13:37:57",0.82297
324956,"Neil Stalker","2016-05-15 14:03:32",0.77033
324796,"Michael Misamore","2016-05-15 14:58:36",0.75598
320825,"Pascal van de Wijdeven","2016-05-15 15:00:54",0.76555
325051,Nemanja,"2016-05-15 15:44:59",0.71770
295636,RickyLui,"2016-05-15 15:58:22",0.77990
324661,gauss17,"2016-05-15 17:05:46",0.78469
325051,Nemanja,"2016-05-15 17:07:18",0.76077
320825,"Pascal van de Wijdeven","2016-05-15 17:15:38",0.77990
324795,"Shiyu Li","2016-05-15 17:32:22",0.79426
325090,utkarshg,"2016-05-15 17:58:20",0.75120
324983,MaksimOsipov,"2016-05-15 18:04:22",0.75120
324832,stojo,"2016-05-15 18:10:32",0.78947
324800,"Abelardo Vieira","2016-05-15 18:22:11",0.79426
325098,Kevin4868,"2016-05-15 18:57:22",0.75120
320825,"Pascal van de Wijdeven","2016-05-15 19:00:44",0.78469
325103,yogesh6297,"2016-05-15 19:30:24",0.76077
325110,LeLinhNguyen,"2016-05-15 20:02:37",0.75120
320825,"Pascal van de Wijdeven","2016-05-15 20:10:06",0.79904
325098,Kevin4868,"2016-05-15 20:38:09",0.76555
324799,KeithFinnerty,"2016-05-15 21:33:18",0.76555
324796,"Michael Misamore","2016-05-15 22:27:54",0.76077
324796,"Michael Misamore","2016-05-15 23:00:18",0.77033
325098,Kevin4868,"2016-05-15 23:17:39",0.77990
310662,OluwatosinFayoyin,"2016-05-16 00:49:34",0.78469
325204,Yoda971,"2016-05-16 01:13:25",0.78947
321987,MrKlees,"2016-05-16 02:18:03",0.65550
325204,Yoda971,"2016-05-16 02:19:55",0.80383
325194,AvikMukherjee,"2016-05-16 02:48:42",0.76555
310662,OluwatosinFayoyin,"2016-05-16 02:50:56",0.81340
325230,mfrazzini,"2016-05-16 03:05:17",0.77033
325245,GuilhermeRibeiro,"2016-05-16 04:04:03",0.80861
325245,GuilhermeRibeiro,"2016-05-16 04:44:58",0.81340
324309,BrendaSoung,"2016-05-16 05:00:30",0.76555
325021,chifa01,"2016-05-16 07:06:12",0.38278
325021,chifa01,"2016-05-16 07:35:31",0.38756
325021,chifa01,"2016-05-16 07:48:58",0.78947
325291,mldm16_504,"2016-05-16 07:58:45",0.71770
325291,mldm16_504,"2016-05-16 08:35:50",0.74163
303509,TakumaUdagawa,"2016-05-16 08:46:14",0.76555
325317,LinhNguyen,"2016-05-16 09:19:40",0.76555
325317,LinhNguyen,"2016-05-16 10:06:46",0.78469
322999,lapmon,"2016-05-16 11:09:02",0.00000
322999,lapmon,"2016-05-16 11:17:25",0.71292
324661,gauss17,"2016-05-16 11:26:27",0.81818
325349,"Vincent 6","2016-05-16 11:27:24",0.73206
323810,"venkat 3","2016-05-16 11:34:50",0.78469
323627,GaganGoel,"2016-05-16 12:50:49",0.66986
325382,Aviator,"2016-05-16 13:01:20",0.77990
275205,"Evgeniy Malishev","2016-05-16 13:53:49",0.80861
325371,"Andrew Weston","2016-05-16 13:59:28",0.77033
325404,Foelster,"2016-05-16 14:10:20",0.62679
324783,Elaine*****,"2016-05-16 14:57:57",0.76555
325404,Foelster,"2016-05-16 15:03:34",0.77990
325349,"Vincent 6","2016-05-16 15:08:35",0.73684
325357,"Kalpana Tella","2016-05-16 15:08:53",0.78469
325357,"Kalpana Tella","2016-05-16 15:29:30",0.80861
325404,Foelster,"2016-05-16 15:31:42",0.78469
325453,"Luca Faggioli","2016-05-16 16:23:51",0.76555
325453,"Luca Faggioli","2016-05-16 16:26:13",0.78469
325453,"Luca Faggioli","2016-05-16 16:27:51",0.80383
311715,"Vivek 10","2016-05-16 17:16:05",0.59330
324799,KeithFinnerty,"2016-05-16 17:26:22",0.77033
324799,KeithFinnerty,"2016-05-16 17:39:01",0.77512
318479,LuisKhamashta,"2016-05-16 17:46:20",0.78469
320825,"Pascal van de Wijdeven","2016-05-16 17:51:34",0.81340
325482,"Aakash Sharan","2016-05-16 18:22:49",0.78469
325349,"Vincent 6","2016-05-16 19:07:06",0.75598
320825,"Pascal van de Wijdeven","2016-05-16 20:27:55",0.81818
324799,KeithFinnerty,"2016-05-16 21:18:51",0.78469
325581,thenaturalist,"2016-05-16 22:16:19",0.56938
325579,kepleR,"2016-05-16 22:16:46",0.76077
325581,thenaturalist,"2016-05-16 22:17:48",0.69378
325605,VanessaKS,"2016-05-16 23:57:53",0.81340
324555,songmi,"2016-05-17 03:44:18",0.78469
303389,"T.J.N.V. Sudhakar","2016-05-17 04:00:51",0.81340
325662,"Oscar Lopez","2016-05-17 04:17:12",0.78469
324555,songmi,"2016-05-17 04:18:10",0.78947
324309,BrendaSoung,"2016-05-17 04:58:54",0.77990
324309,BrendaSoung,"2016-05-17 05:02:24",0.78947
323540,alyks,"2016-05-17 05:55:29",0.77990
311715,"Vivek 10","2016-05-17 08:14:10",0.76555
325716,VerbaTEAM,"2016-05-17 09:34:34",0.76555
323627,GaganGoel,"2016-05-17 10:04:01",0.68900
325349,"Vincent 6","2016-05-17 10:04:07",0.76077
268546,ChetanMadhok,"2016-05-17 10:10:15",0.77033
325737,cynuscn,"2016-05-17 10:10:34",0.76555
323627,GaganGoel,"2016-05-17 10:25:27",0.71292
323627,GaganGoel,"2016-05-17 10:40:09",0.73206
325777,Thamali,"2016-05-17 11:24:39",0.50239
325773,"David GUERINEAU","2016-05-17 11:28:57",0.76555
322999,lapmon,"2016-05-17 11:47:56",0.77990
322999,lapmon,"2016-05-17 11:55:04",0.79426
325783,mldm16_072534,"2016-05-17 11:58:07",0.77990
325777,Thamali,"2016-05-17 12:12:22",0.77990
325789,BunnyShan,"2016-05-17 12:27:27",0.76555
325783,mldm16_072534,"2016-05-17 12:35:43",0.78469
325806,"Romain X.","2016-05-17 13:05:00",0.69378
315440,DCC/UFJF,"2016-05-17 13:09:31",0.80383
324862,zhaoyingyang,"2016-05-17 13:15:22",0.78469
325579,kepleR,"2016-05-17 14:28:29",0.76555
325837,Clement,"2016-05-17 14:35:17",0.76077
325806,"Romain X.","2016-05-17 14:36:37",0.77512
325837,Clement,"2016-05-17 14:45:01",0.77990
311715,"Vivek 10","2016-05-17 14:49:57",0.78947
325862,"Quy Doan","2016-05-17 15:49:30",0.75120
325110,LeLinhNguyen,"2016-05-17 16:07:38",0.79904
325867,CheungChiHin,"2016-05-17 16:10:31",0.63636
325349,"Vincent 6","2016-05-17 16:14:28",0.79904
325837,Clement,"2016-05-17 16:44:12",0.78469
325909,JGuillaumin,"2016-05-17 18:11:00",0.76555
325919,TheDatum,"2016-05-17 18:28:58",0.62679
325919,TheDatum,"2016-05-17 19:27:37",0.77990
325404,Foelster,"2016-05-17 19:30:36",0.79426
325765,TimHoolihan,"2016-05-17 21:11:32",0.78947
319287,"Marco  777","2016-05-17 21:14:09",0.80383
326015,jadan,"2016-05-18 00:35:29",0.76555
324796,"Michael Misamore","2016-05-18 02:14:38",0.77990
326044,"Arindam Biswas","2016-05-18 02:49:41",0.76555
316382,"Brandon 3","2016-05-18 05:56:41",0.77990
316382,"Brandon 3","2016-05-18 06:08:34",0.78469
326110,lyHunter,"2016-05-18 06:24:47",0.70813
191166,Bisaria,"2016-05-18 07:30:00",0.81818
326110,lyHunter,"2016-05-18 07:31:15",0.76077
325789,BunnyShan,"2016-05-18 07:41:21",0.77990
326110,lyHunter,"2016-05-18 07:58:33",0.76555
323627,GaganGoel,"2016-05-18 08:17:53",0.75120
323627,GaganGoel,"2016-05-18 08:22:41",0.77512
323627,GaganGoel,"2016-05-18 08:27:04",0.81340
326153,caiomsouza,"2016-05-18 08:33:34",0.88517
325291,mldm16_504,"2016-05-18 09:01:15",0.77512
326168,maxxmax,"2016-05-18 09:45:18",0.47847
326168,maxxmax,"2016-05-18 09:47:52",0.51675
326168,maxxmax,"2016-05-18 10:00:22",0.70335
326176,DanielWebb,"2016-05-18 10:27:51",0.62679
326196,simonm3,"2016-05-18 11:28:42",0.00000
326196,simonm3,"2016-05-18 11:35:06",0.71770
326196,simonm3,"2016-05-18 12:07:43",0.74641
326214,"Leo Lee","2016-05-18 12:11:35",0.76555
326221,nathnaiel,"2016-05-18 12:30:00",0.63158
321723,xuanlingmu,"2016-05-18 12:42:45",0.73684
325349,"Vincent 6","2016-05-18 13:05:47",0.80383
326178,"Alex Team","2016-05-18 13:10:30",0.75598
326196,simonm3,"2016-05-18 13:26:27",0.76555
326168,maxxmax,"2016-05-18 13:33:25",0.75120
324862,zhaoyingyang,"2016-05-18 13:36:52",0.78947
321723,xuanlingmu,"2016-05-18 13:58:40",0.75120
326168,maxxmax,"2016-05-18 14:51:00",0.76077
326279,"Paulo Pinto","2016-05-18 14:51:51",0.77512
325357,"Kalpana Tella","2016-05-18 14:57:30",0.91388
321723,xuanlingmu,"2016-05-18 15:11:41",0.75598
325349,"Vincent 6","2016-05-18 15:14:41",0.80861
326289,nelsonmanohar,"2016-05-18 15:26:52",0.73206
326304,akakkilaya,"2016-05-18 15:40:14",0.56938
326313,"Marco Nätlitz","2016-05-18 15:55:20",0.75120
326326,DecisionClick,"2016-05-18 16:46:49",0.74641
326323,arovesto,"2016-05-18 17:04:24",0.66986
326342,LucienM,"2016-05-18 17:33:21",0.62679
326323,arovesto,"2016-05-18 17:49:24",0.77033
326360,entrelac,"2016-05-18 17:49:38",0.80383
326368,mammykins,"2016-05-18 18:33:26",0.76555
326346,jigsawcoder,"2016-05-18 18:53:17",0.75120
322676,"Andre Barak","2016-05-18 19:26:58",0.81340
326342,LucienM,"2016-05-18 19:27:57",0.77990
326346,jigsawcoder,"2016-05-18 19:33:07",0.76077
325919,TheDatum,"2016-05-18 19:41:24",0.78469
326375,Jegster,"2016-05-18 19:53:22",0.73206
326406,marathon,"2016-05-18 20:32:35",0.73206
326342,LucienM,"2016-05-18 20:51:47",0.79426
326342,LucienM,"2016-05-18 21:19:06",0.79904
122354,gfidanli,"2016-05-18 23:10:59",0.78469
326015,jadan,"2016-05-19 00:34:50",0.78469
326015,jadan,"2016-05-19 00:48:58",0.80383
326472,starstar,"2016-05-19 01:38:51",0.59330
326476,karlp80,"2016-05-19 01:41:45",0.76077
326478,"david gagne","2016-05-19 01:47:49",0.78469
326478,"david gagne","2016-05-19 01:57:29",0.80383
326490,JoshSanders,"2016-05-19 02:35:48",0.77033
326476,karlp80,"2016-05-19 02:59:29",0.78469
326497,"Michael Chan","2016-05-19 03:01:21",0.76555
326476,karlp80,"2016-05-19 03:03:15",0.78947
326498,AntonKrasikov,"2016-05-19 03:07:17",0.76555
323212,Abhsharma,"2016-05-19 03:15:59",0.77512
326476,karlp80,"2016-05-19 03:24:54",0.79426
184965,DwiPrasetyoAdiNugroho,"2016-05-19 04:01:18",0.78469
326221,nathnaiel,"2016-05-19 06:10:23",0.69378
326498,AntonKrasikov,"2016-05-19 06:14:07",0.77512
326548,SurajPai,"2016-05-19 06:36:24",0.50239
326548,SurajPai,"2016-05-19 07:00:26",0.75120
326221,nathnaiel,"2016-05-19 07:31:19",0.76555
325757,ShubhamArora,"2016-05-19 07:34:03",0.77990
326221,nathnaiel,"2016-05-19 07:50:52",0.78469
326178,"Alex Team","2016-05-19 08:01:41",0.76555
245804,"Matt Stroganov","2016-05-19 08:06:42",0.81340
326577,happyleo,"2016-05-19 08:10:11",0.76555
325716,VerbaTEAM,"2016-05-19 08:37:23",0.77990
326313,"Marco Nätlitz","2016-05-19 08:41:11",0.77990
326309,jblndc2,"2016-05-19 08:56:43",0.76555
326309,jblndc2,"2016-05-19 09:09:43",0.77512
326313,"Marco Nätlitz","2016-05-19 09:15:18",0.80383
326598,lilou,"2016-05-19 09:20:58",0.77990
326178,"Alex Team","2016-05-19 09:44:39",0.77033
326605,"Rayed Bin Wahed","2016-05-19 09:47:22",0.69378
326196,simonm3,"2016-05-19 09:57:57",0.77990
319818,prajjwaljaiswal,"2016-05-19 10:10:15",0.78947
326601,FabGnt,"2016-05-19 10:12:53",0.76555
326617,"Alexey Smirnov","2016-05-19 10:31:07",0.78469
326178,"Alex Team","2016-05-19 10:34:13",0.77990
326617,"Alexey Smirnov","2016-05-19 10:45:17",0.80383
326313,"Marco Nätlitz","2016-05-19 10:55:19",0.81340
325792,"Riasat Islam","2016-05-19 11:01:57",0.76077
325792,"Riasat Islam","2016-05-19 11:05:17",0.77990
326178,"Alex Team","2016-05-19 11:11:14",0.78469
326630,SamBer,"2016-05-19 11:23:02",0.76555
322999,lapmon,"2016-05-19 11:31:38",0.80383
326636,tmxk_111,"2016-05-19 12:01:14",0.75598
326649,AkshayKumar,"2016-05-19 12:33:26",0.77512
325783,mldm16_072534,"2016-05-19 12:36:45",0.78947
326178,"Alex Team","2016-05-19 12:56:25",0.78947
324862,zhaoyingyang,"2016-05-19 12:57:52",0.79426
325783,mldm16_072534,"2016-05-19 13:00:24",0.79426
326656,"Stephan Reiter","2016-05-19 13:04:52",0.77990
325291,mldm16_504,"2016-05-19 13:13:01",0.79426
325822,mldm16cc,"2016-05-19 13:17:23",0.75120
323017,"Alex Casal","2016-05-19 13:19:38",0.80383
326217,"Ishan Naktode","2016-05-19 13:31:37",0.77990
326472,starstar,"2016-05-19 13:32:01",0.77990
326669,GregStreatfield,"2016-05-19 13:33:40",0.77033
301352,MichelScheltema,"2016-05-19 13:49:48",0.79426
325862,"Quy Doan","2016-05-19 14:14:45",0.75598
325862,"Quy Doan","2016-05-19 14:19:04",0.76077
325752,iuliia,"2016-05-19 14:25:02",0.77033
326342,LucienM,"2016-05-19 14:37:49",0.81340
326309,jblndc2,"2016-05-19 14:47:41",0.77990
326669,GregStreatfield,"2016-05-19 14:53:26",0.79426
325862,"Quy Doan","2016-05-19 15:07:12",0.77033
325862,"Quy Doan","2016-05-19 15:18:36",0.79904
326186,LinLinLin,"2016-05-19 15:24:34",0.71770
326711,"Rachid Belmeskine","2016-05-19 15:25:01",0.76555
326711,"Rachid Belmeskine","2016-05-19 15:27:01",0.77990
326669,GregStreatfield,"2016-05-19 15:27:38",0.81340
326674,dcfdcm,"2016-05-19 15:28:52",0.76077
326716,TSquare,"2016-05-19 15:37:23",0.74641
326711,"Rachid Belmeskine","2016-05-19 15:44:17",0.81340
326720,NamitKhanduja,"2016-05-19 15:45:52",0.76555
326447,Ally,"2016-05-19 15:46:45",0.77512
326716,TSquare,"2016-05-19 15:53:43",0.75120
315440,DCC/UFJF,"2016-05-19 15:58:41",0.81340
326186,LinLinLin,"2016-05-19 16:00:27",0.72249
326674,dcfdcm,"2016-05-19 16:14:14",0.77033
326727,jeremiah,"2016-05-19 16:15:00",0.73684
326728,kakaiu,"2016-05-19 16:15:45",0.75598
326728,kakaiu,"2016-05-19 16:16:54",0.77033
326728,kakaiu,"2016-05-19 16:26:17",0.78947
50716,"Salvador Rico","2016-05-19 16:30:14",0.76555
326733,"Arjun Reddy","2016-05-19 16:32:08",0.62679
326716,TSquare,"2016-05-19 16:36:22",0.77033
326739,MonishaDas,"2016-05-19 16:46:25",0.62679
263331,ericromanenghi,"2016-05-19 17:08:35",0.78947
326755,AnkitaMehta,"2016-05-19 17:21:09",0.78469
326755,AnkitaMehta,"2016-05-19 17:30:55",0.80383
326761,Robbie,"2016-05-19 17:32:40",0.76555
326758,"Alan 3","2016-05-19 17:33:03",0.77033
326758,"Alan 3","2016-05-19 17:42:24",0.78947
326733,"Arjun Reddy","2016-05-19 17:49:52",0.76555
325919,TheDatum,"2016-05-19 17:54:25",0.79904
325404,Foelster,"2016-05-19 18:09:18",0.81340
326733,"Arjun Reddy","2016-05-19 18:20:58",0.77990
326780,AfroditiAtmatsidou,"2016-05-19 18:25:04",0.76555
324357,"Xue Xiao","2016-05-19 18:47:45",0.80383
326803,cfunaki,"2016-05-19 19:11:58",0.75120
326813,"Anirudh Vyas","2016-05-19 19:29:02",0.76555
326817,Amar2016,"2016-05-19 19:38:29",0.77512
206874,"Shahin Saadati","2016-05-19 19:40:38",0.76555
326818,"Shashank Somanchi","2016-05-19 19:41:56",0.77990
295522,UtkarshOjha,"2016-05-19 20:19:45",0.76555
326836,JensMoin,"2016-05-19 20:19:48",0.78469
325919,TheDatum,"2016-05-19 20:34:37",0.80383
326859,luisfego,"2016-05-19 20:49:36",0.62679
326836,JensMoin,"2016-05-19 20:50:10",0.80383
326860,"Tushar Bhatia","2016-05-19 20:53:40",0.76555
326716,TSquare,"2016-05-19 21:13:13",0.80383
326868,ZhenXu,"2016-05-19 21:14:17",0.77990
326447,Ally,"2016-05-19 21:39:55",0.79904
326860,"Tushar Bhatia","2016-05-19 21:41:17",0.78469
326464,yusukeyamada,"2016-05-19 22:15:55",0.75598
326894,Aggie,"2016-05-19 22:36:16",0.76077
316382,"Brandon 3","2016-05-19 22:38:11",0.80383
326846,jepige,"2016-05-19 22:59:42",0.78469
326893,Ayla49&Etf,"2016-05-19 23:04:48",0.76555
307688,"Martijn de Boer","2016-05-19 23:14:09",0.79904
326903,KeenanNemetz,"2016-05-19 23:25:43",0.73206
326893,Ayla49&Etf,"2016-05-19 23:35:27",0.77990
326910,knechtl,"2016-05-19 23:56:08",0.76555
318732,AlfonsoDeUña,"2016-05-20 00:05:46",0.79426
326924,"Dan Graf","2016-05-20 00:31:12",0.75598
326910,knechtl,"2016-05-20 00:32:27",0.77990
326406,marathon,"2016-05-20 00:42:25",0.78469
325371,"Andrew Weston","2016-05-20 00:47:25",0.79904
326931,darenz0u,"2016-05-20 00:53:56",0.73206
326903,KeenanNemetz,"2016-05-20 00:57:17",0.73684
326932,rmandujano,"2016-05-20 01:09:02",0.76555
326939,"Jeff L","2016-05-20 01:25:01",0.75598
326942,JohnLagedrost,"2016-05-20 01:26:34",0.76555
326932,rmandujano,"2016-05-20 01:46:09",0.77990
326950,Reallocing,"2016-05-20 01:47:02",0.78469
321723,xuanlingmu,"2016-05-20 02:16:41",0.78469
326964,JeffVanWagoner,"2016-05-20 02:45:17",0.79426
326971,"Peter 13","2016-05-20 02:57:09",0.76077
326903,KeenanNemetz,"2016-05-20 03:04:39",0.74163
326979,jerryL,"2016-05-20 03:22:40",0.78469
326980,Shinya,"2016-05-20 03:25:15",0.74641
326983,"Matt 12","2016-05-20 03:29:41",0.80383
324850,boomanaiden154,"2016-05-20 03:38:03",0.79426
326994,"Aaron 8","2016-05-20 03:59:09",0.56938
326994,"Aaron 8","2016-05-20 04:02:36",0.69378
283189,sarsees,"2016-05-20 04:14:36",0.78469
326997,daclapp,"2016-05-20 04:22:14",0.75598
326994,"Aaron 8","2016-05-20 04:23:39",0.76077
326304,akakkilaya,"2016-05-20 05:02:49",0.76555
327004,"Darko Domazetoski","2016-05-20 05:06:33",0.76555
327004,"Darko Domazetoski","2016-05-20 05:08:07",0.77990
327015,Suganthan,"2016-05-20 05:37:44",0.76555
303509,TakumaUdagawa,"2016-05-20 05:46:36",0.78947
325777,Thamali,"2016-05-20 05:48:20",0.79426
327015,Suganthan,"2016-05-20 06:23:03",0.77990
325276,wangfeichi,"2016-05-20 06:53:06",0.50239
327041,PriyankaKalmane,"2016-05-20 07:42:00",0.77990
323778,鈴木健一,"2016-05-20 08:05:10",0.78469
326846,jepige,"2016-05-20 08:17:34",0.79426
327074,Ashwinidad,"2016-05-20 09:11:46",0.78469
325581,thenaturalist,"2016-05-20 09:15:02",0.77512
319772,AbhishekSinha,"2016-05-20 09:56:26",0.79904
327095,"Adedeji Adeoti","2016-05-20 10:06:57",0.76555
327097,SauravRaj,"2016-05-20 10:08:58",0.00000
327091,Renaud,"2016-05-20 10:31:33",0.77033
327110,Bl3f,"2016-05-20 10:42:02",0.75598
326656,"Stephan Reiter","2016-05-20 11:00:12",0.79426
327124,Fedor,"2016-05-20 11:26:32",0.77512
301352,MichelScheltema,"2016-05-20 11:35:24",0.80383
327131,"Carlos Sáez","2016-05-20 11:45:17",0.76555
327132,infinite,"2016-05-20 11:48:23",0.75598
326196,simonm3,"2016-05-20 12:09:29",0.78469
327132,infinite,"2016-05-20 12:19:05",0.76555
326196,simonm3,"2016-05-20 12:29:58",0.78947
326630,SamBer,"2016-05-20 12:33:28",0.78469
327152,"Nikola Yurukov","2016-05-20 12:50:55",0.76555
327144,"Igor Gurkin","2016-05-20 12:52:57",0.76555
186937,LalithaPragada,"2016-05-20 13:02:46",0.77512
327095,"Adedeji Adeoti","2016-05-20 13:42:14",0.77512
327091,Renaud,"2016-05-20 13:45:25",0.77990
326221,nathnaiel,"2016-05-20 13:50:44",0.79904
312943,shuaiyuancn,"2016-05-20 13:50:51",0.79426
327175,ziyangcong4,"2016-05-20 14:05:35",0.78947
326168,maxxmax,"2016-05-20 14:10:39",0.78469
324956,"Neil Stalker","2016-05-20 14:17:23",0.78469
325806,"Romain X.","2016-05-20 14:22:42",0.77990
327097,SauravRaj,"2016-05-20 14:28:46",0.80383
326168,maxxmax,"2016-05-20 14:30:54",0.78947
327183,variani,"2016-05-20 14:35:54",0.78469
325716,VerbaTEAM,"2016-05-20 14:39:42",0.78469
325716,VerbaTEAM,"2016-05-20 14:42:12",0.78947
324987,leochu,"2016-05-20 15:43:22",0.77033
326860,"Tushar Bhatia","2016-05-20 15:48:26",0.80383
327183,variani,"2016-05-20 16:11:23",0.79426
327218,seiryu,"2016-05-20 16:29:28",0.65550
300575,DanielPhillips,"2016-05-20 16:40:21",0.81340
326346,jigsawcoder,"2016-05-20 17:03:34",0.77990
324987,leochu,"2016-05-20 17:10:32",0.78947
327247,"Shanaka DeSoysa","2016-05-20 17:39:41",0.78469
324786,NeelamYadav,"2016-05-20 18:07:03",0.77990
327258,j_test,"2016-05-20 18:14:16",0.76555
327258,j_test,"2016-05-20 18:20:15",0.77512
327263,nejc,"2016-05-20 18:25:43",0.56938
327243,arbfranklin,"2016-05-20 18:52:00",0.75120
327278,"anna 11","2016-05-20 19:03:41",0.76555
327243,arbfranklin,"2016-05-20 19:03:41",0.75598
327275,thhaef,"2016-05-20 19:15:58",0.78469
327282,"Anton Itkin","2016-05-20 19:17:57",0.80383
327288,bopbop,"2016-05-20 19:43:43",0.79426
327290,"Vincent Russo","2016-05-20 19:46:54",0.78469
327243,arbfranklin,"2016-05-20 19:49:49",0.77512
327290,"Vincent Russo","2016-05-20 20:06:21",0.80383
326420,"Suchit Panjiyar","2016-05-20 20:07:36",0.76555
327281,"Vien Nguyen","2016-05-20 20:19:37",0.72249
327281,"Vien Nguyen","2016-05-20 20:23:25",0.72727
327297,Dalaska,"2016-05-20 20:28:31",0.77033
327302,LisaMorgan,"2016-05-20 20:32:59",0.78469
327258,j_test,"2016-05-20 20:40:03",0.78469
327281,"Vien Nguyen","2016-05-20 20:41:45",0.73206
327302,LisaMorgan,"2016-05-20 20:45:31",0.80383
327308,IlyaPirozhenko,"2016-05-20 20:54:49",0.76555
327311,"Helio Affonso","2016-05-20 21:00:39",0.00000
327307,"Mikkel Porse Rasmussen","2016-05-20 21:03:19",0.64115
319196,"Yoann Janvier","2016-05-20 21:26:21",0.80861
327311,"Helio Affonso","2016-05-20 21:34:40",0.75120
320997,"Maxx 2","2016-05-20 21:37:22",0.73206
326727,jeremiah,"2016-05-20 21:52:39",0.74163
327331,HarshaChandar,"2016-05-20 22:28:31",0.80383
325579,kepleR,"2016-05-20 23:11:54",0.78947
324740,DanM,"2016-05-20 23:20:08",0.78469
327350,"Hiraku Shibuya","2016-05-20 23:37:49",0.77512
327355,mb17,"2016-05-21 00:01:27",0.79426
327360,MithunBondugula,"2016-05-21 00:26:39",0.76555
327361,adeykin,"2016-05-21 00:41:19",0.77990
200178,lit041000,"2016-05-21 01:02:41",0.73684
327368,"Bruce Tian","2016-05-21 01:30:12",0.77990
327243,arbfranklin,"2016-05-21 03:15:18",0.78469
323778,鈴木健一,"2016-05-21 03:46:59",0.78947
324859,BestOrNothing,"2016-05-21 04:20:18",0.76555
327411,SwapnilAlekar,"2016-05-21 05:00:53",0.62679
327388,"Ray Descalzo","2016-05-21 05:03:47",0.78469
327422,DigantCKasundra,"2016-05-21 06:04:59",0.56938
327423,"Raghavendran P M","2016-05-21 06:15:45",0.79426
327422,DigantCKasundra,"2016-05-21 06:28:33",0.69378
327427,AbhishekNagekar,"2016-05-21 06:39:41",0.76555
323431,MaoSaeki,"2016-05-21 06:59:20",0.56459
323431,MaoSaeki,"2016-05-21 07:02:14",0.62679
327438,BlueRose,"2016-05-21 07:39:53",0.76555
327438,BlueRose,"2016-05-21 08:39:02",0.77990
326196,simonm3,"2016-05-21 08:47:39",0.79426
327455,"Ken Kochi","2016-05-21 09:00:31",0.62679
327455,"Ken Kochi","2016-05-21 09:08:00",0.76555
327466,ddskyfuyu,"2016-05-21 09:14:34",0.62679
327455,"Ken Kochi","2016-05-21 09:21:17",0.77990
324432,SergeyN,"2016-05-21 09:50:15",0.78469
327455,"Ken Kochi","2016-05-21 10:00:29",0.78469
327479,"Mahipal Reddy","2016-05-21 10:10:14",0.78469
327480,"roberto 4","2016-05-21 10:15:56",0.76555
326196,simonm3,"2016-05-21 10:22:31",0.79904
324432,SergeyN,"2016-05-21 10:30:49",0.80383
322986,MarkLewis_mipt_dmia,"2016-05-21 10:36:40",0.79426
326720,NamitKhanduja,"2016-05-21 10:36:56",0.77990
327485,СтаниславКусков,"2016-05-21 10:39:16",0.76555
327484,TarunWadhwa,"2016-05-21 10:39:35",0.71770
327482,"Oleg Potkin","2016-05-21 10:47:30",0.76555
324432,SergeyN,"2016-05-21 11:05:05",0.81340
327493,YiningYang,"2016-05-21 11:21:33",0.76555
327494,DavidKluszczynski,"2016-05-21 11:23:23",0.76555
327496,ArjunGupta,"2016-05-21 11:24:48",0.77512
327497,Martiros,"2016-05-21 11:25:58",0.76555
327493,YiningYang,"2016-05-21 11:49:54",0.77990
327505,"David Gagne 2","2016-05-21 11:59:42",0.62679
327505,"David Gagne 2","2016-05-21 12:17:13",0.76555
327507,"O Vallbe","2016-05-21 12:19:30",0.78469
327437,Enden,"2016-05-21 12:39:20",0.76555
327511,KishorKumar,"2016-05-21 12:40:39",0.79904
327504,"David C.","2016-05-21 12:44:51",0.78469
323778,鈴木健一,"2016-05-21 12:53:59",0.79426
327519,"Sean Lee","2016-05-21 13:22:05",0.77990
327521,"Sukalyan Sen","2016-05-21 13:27:53",0.77990
