Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26586908,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,CABINETS,RESIDENTIAL BUILDING,11212.0,382 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,LENOX ROAD,WILLMOHR STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,17 BROOKLYN,BROOKLYN,1007200.0,179220.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6585644613,-73.9172833242,"(40.65856446125095, -73.91728332424391)"
26584398,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11433.0,177-34 105 AVENUE,105 AVENUE,177 STREET,180 STREET,,,ADDRESS,Jamaica,,,Open,,10/29/2013 12:00:00 AM,12 QUEENS,QUEENS,1045124.0,195792.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7038711863,-73.7804478617,"(40.7038711863469, -73.78044786168869)"
26582530,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11235.0,3166 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,BRIGHTON 10 STREET,NYCTA SUBWAY,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,13 BROOKLYN,BROOKLYN,995444.0,150119.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5787109437,-73.9597026874,"(40.578710943656255, -73.95970268743251)"
26586069,10/29/2013 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11691.0,322 BEACH 30 STREET,BEACH 30 STREET,SEAGIRT BOULEVARD,DEERFIELD ROAD,,,ADDRESS,Far Rockaway,,,Assigned,11/28/2013 09:51:24 PM,10/29/2013 09:57:02 PM,14 QUEENS,QUEENS,1050051.0,156653.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5964082729,-73.7630597295,"(40.59640827287534, -73.76305972954286)"
26583548,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10468.0,2856 WEBB AVENUE,WEBB AVENUE,WEST 197 STREET,RESERVOIR AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,08 BRONX,BRONX,1011734.0,257483.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8733629732,-73.900621825,"(40.87336297316026, -73.90062182502744)"
26582688,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10457.0,1692 GRAND CONCOURSE,GRAND CONCOURSE,EAST 173 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,04 BRONX,BRONX,1008735.0,246926.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8443960208,-73.9115043322,"(40.844396020795614, -73.91150433219134)"
26581961,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10457.0,1748 MONROE AVENUE,MONROE AVENUE,CROSS BRONX EXPRESSWAY,EAST 175 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,05 BRONX,BRONX,1010107.0,247476.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8459016975,-73.9065434216,"(40.84590169752644, -73.90654342164052)"
26581823,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10457.0,1820 GRAND CONCOURSE,GRAND CONCOURSE,EASTBURN AVENUE,EAST 176 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,05 BRONX,BRONX,1009763.0,248093.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8475961806,-73.9077844139,"(40.847596180621544, -73.90778441387582)"
26582500,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,11237.0,1493 DE KALB AVENUE,DE KALB AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,04 BROOKLYN,BROOKLYN,1005921.0,194922.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7016660939,-73.9218426149,"(40.70166609394146, -73.92184261485762)"
26582222,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11367.0,152-72 MELBOURNE AVENUE,MELBOURNE AVENUE,152 STREET,KISSENA BOULEVARD,,,ADDRESS,Flushing,,,Open,,10/29/2013 12:00:00 AM,08 QUEENS,QUEENS,1035321.0,206690.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7338455181,-73.8157211996,"(40.73384551809311, -73.81572119956465)"
26582055,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10469.0,946 EAST 211 STREET,EAST 211 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,12 BRONX,BRONX,1023275.0,258420.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8758912645,-73.8588858392,"(40.875891264492054, -73.85888583924734)"
26584505,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,VENTILATION SYSTEM,RESIDENTIAL BUILDING,10467.0,735 PELHAM PARKWAY NORTH,PELHAM PARKWAY NORTH,CRUGER AVENUE,HOLLAND AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,11 BRONX,BRONX,1021218.0,251850.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8578674886,-73.8663601709,"(40.857867488589484, -73.86636017094892)"
26581919,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,10467.0,2420 BRONX PARK EAST,BRONX PARK EAST,WARING AVENUE,MACE AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,11 BRONX,BRONX,1020063.0,253336.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8619508682,-73.8705275658,"(40.861950868221676, -73.87052756576816)"
26584527,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10466.0,942 CRANFORD AVENUE,CRANFORD AVENUE,MONTICELLO AVENUE,SETON AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,12 BRONX,BRONX,1027774.0,268635.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.9039071312,-73.8425511242,"(40.90390713115311, -73.84255112419162)"
26584596,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10024.0,48 WEST 87 STREET,WEST 87 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,07 MANHATTAN,MANHATTAN,992495.0,225836.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7865399771,-73.9702261536,"(40.78653997708235, -73.9702261535539)"
26584519,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11203.0,434 SCHENECTADY AVENUE,SCHENECTADY AVENUE,LEFFERTS AVENUE,EAST NEW YORK AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,09 BROOKLYN,BROOKLYN,1002408.0,180921.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6632444533,-73.9345501223,"(40.66324445328309, -73.93455012232168)"
26582922,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,10128.0,107 EAST 88 STREET,EAST 88 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,08 MANHATTAN,MANHATTAN,996506.0,223920.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7812764156,-73.95574537,"(40.78127641557565, -73.95574536995393)"
26583079,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,11215.0,516 12 STREET,12 STREET,8 AVENUE,PROSPECT PARK WEST,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,06 BROOKLYN,BROOKLYN,990070.0,180868.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6631156865,-73.9790220552,"(40.66311568651683, -73.97902205523933)"
26584685,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,GAS,RESIDENTIAL BUILDING,10467.0,3165 DECATUR AVENUE,DECATUR AVENUE,EAST 204 STREET,EAST 205 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,07 BRONX,BRONX,1018409.0,257299.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8728346414,-73.8764869559,"(40.87283464140425, -73.87648695594841)"
26585387,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-SUPPLY,RESIDENTIAL BUILDING,11226.0,150 EAST 18 STREET,EAST 18 STREET,TENNIS COURT,ALBEMARLE ROAD,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,14 BROOKLYN,BROOKLYN,994593.0,175203.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.647562374,-73.9627277822,"(40.64756237399507, -73.96272778216222)"
26583128,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10453.0,121 EAST 182 STREET,EAST 182 STREET,MORRIS AVENUE,CRESTON AVENUE,,,ADDRESS,BRONX,,,Closed,,10/30/2013 12:00:00 AM,05 BRONX,BRONX,1011269.0,251371.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.856588832,-73.9023278384,"(40.85658883198029, -73.90232783839686)"
26583237,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10025.0,209 WEST 107 STREET,WEST 107 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,07 MANHATTAN,MANHATTAN,993740.0,231227.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8013355638,-73.9657226673,"(40.801335563848234, -73.96572266730178)"
26585356,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10463.0,3470 CANNON PLACE,CANNON PLACE,BEND,WEST 238 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,08 BRONX,BRONX,1012459.0,260518.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8816908164,-73.897987552,"(40.8816908163922, -73.89798755202115)"
26584855,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,11210.0,3602 AVENUE J,AVENUE J,BROOKLYN AVENUE,EAST 37 STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,18 BROOKLYN,BROOKLYN,1000600.0,167839.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6273407165,-73.9410986998,"(40.62734071645788, -73.94109869976856)"
26583272,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,RESIDENTIAL BUILDING,10463.0,3034 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,MARBLE HILL AVENUE,WEST 231 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,08 BRONX,BRONX,1009845.0,259491.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8788799902,-73.9074444994,"(40.87887999023407, -73.9074444993524)"
26583275,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10027.0,2 WEST 129 STREET,WEST 129 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,10 MANHATTAN,MANHATTAN,1000718.0,234021.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8089940729,-73.9405116864,"(40.80899407290369, -73.94051168640271)"
26587126,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,RESIDENTIAL BUILDING,11385.0,60-05 69 AVENUE,69 AVENUE,60 STREET,60 LANE,,,ADDRESS,Ridgewood,,,Open,,10/29/2013 12:00:00 AM,05 QUEENS,QUEENS,1012308.0,195168.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7023233592,-73.8988066204,"(40.7023233592218, -73.89880662038281)"
26584853,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10462.0,1381 CASTLE HILL AVENUE,CASTLE HILL AVENUE,LYON AVENUE,STARLING AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,09 BRONX,BRONX,1025173.0,243814.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8357936188,-73.8521118621,"(40.835793618771596, -73.85211186209189)"
26584703,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10462.0,1359 PURDY STREET,PURDY STREET,WESTCHESTER AVENUE,STARLING AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,09 BRONX,BRONX,1024927.0,243532.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8350207479,-73.853002569,"(40.83502074785318, -73.85300256897666)"
26584289,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,APPLIANCE,MICROWAVE,RESIDENTIAL BUILDING,11209.0,527 81 STREET,81 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,10 BROOKLYN,BROOKLYN,977685.0,166828.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6245783892,-74.0236496029,"(40.624578389172434, -74.02364960291948)"
26584739,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11229.0,1629 EAST 12 STREET,EAST 12 STREET,AVENUE P,QUENTIN ROAD,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,15 BROOKLYN,BROOKLYN,995016.0,161295.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6093873436,-73.961225637,"(40.60938734357513, -73.96122563698135)"
26584665,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11236.0,9906 FLATLANDS AVENUE,FLATLANDS AVENUE,EAST 99 STREET,EAST 100 STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,18 BROOKLYN,BROOKLYN,1012306.0,174207.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6447901702,-73.8989010831,"(40.64479017024129, -73.89890108310907)"
26584874,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11385.0,479 FAIRVIEW AVENUE,FAIRVIEW AVENUE,HARMAN STREET,GREENE AVENUE,,,ADDRESS,Ridgewood,,,Open,,10/29/2013 12:00:00 AM,05 QUEENS,QUEENS,1009342.0,197554.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7088812709,-73.9094948332,"(40.708881270915924, -73.90949483319837)"
26585068,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11225.0,843 FRANKLIN AVENUE,FRANKLIN AVENUE,UNION STREET,PRESIDENT STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,09 BROOKLYN,BROOKLYN,995799.0,183210.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6695383359,-73.9583681065,"(40.669538335915966, -73.95836810646672)"
26583778,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11216.0,289A MONROE STREET,MONROE STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,999075.0,189188.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6859417119,-73.9465456176,"(40.68594171190039, -73.94654561758077)"
26585090,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,11210.0,3104 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST 31 STREET,EAST 32 STREET,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,17 BROOKLYN,BROOKLYN,998883.0,172468.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6400493396,-73.9472741978,"(40.640049339607955, -73.94727419780796)"
26584757,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,10011.0,106 GREENWICH AVENUE,GREENWICH AVENUE,JANE STREET,HORATIO STREET,,,ADDRESS,NEW YORK,,,Open,,10/29/2013 12:00:00 AM,02 MANHATTAN,MANHATTAN,983664.0,208256.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7382912279,-74.0021145954,"(40.73829122794741, -74.00211459541964)"
26584523,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,11233.0,87 SACKMAN STREET,SACKMAN STREET,HERKIMER STREET,ATLANTIC AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,16 BROOKLYN,BROOKLYN,1010309.0,185822.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6766768666,-73.9060523158,"(40.676676866582504, -73.90605231576562)"
26585083,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10458.0,2366 LORILLARD PLACE,LORILLARD PLACE,3 AVENUE,EAST 187 STREET,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,06 BRONX,BRONX,1014719.0,251044.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.855680083,-73.8898577816,"(40.855680083007684, -73.88985778163767)"
26584497,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10472.0,1113 FTELEY AVENUE,FTELEY AVENUE,WATSON AVENUE,GLEASON AVENUE,,,ADDRESS,BRONX,,,Open,,10/29/2013 12:00:00 AM,09 BRONX,BRONX,1019905.0,240803.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8275521375,-73.8711654119,"(40.827552137468786, -73.87116541193622)"
26583885,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,RESIDENTIAL BUILDING,11216.0,244 NEW YORK AVENUE,NEW YORK AVENUE,STERLING PLACE,ST JOHNS PLACE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,08 BROOKLYN,BROOKLYN,998805.0,184085.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6719355831,-73.9475301755,"(40.67193558308758, -73.94753017547254)"
26585022,10/29/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,11216.0,811 ST JOHNS PLACE,ST JOHNS PLACE,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Open,,10/29/2013 12:00:00 AM,08 BROOKLYN,BROOKLYN,997772.0,183997.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6716956809,-73.9512542488,"(40.671695680923165, -73.9512542487505)"
26585197,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11221.0,117 LINDEN STREET,LINDEN STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/30/2013 12:00:00 AM,04 BROOKLYN,BROOKLYN,1006554.0,191853.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6932408341,-73.9195698375,"(40.69324083405023, -73.91956983751439)"
26584751,10/29/2013 12:00:00 AM,10/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10470.0,283 EAST 234 STREET,EAST 234 STREET,EAST 233 STREET,KATONAH AVENUE,,,ADDRESS,BRONX,,,Closed,,10/30/2013 12:00:00 AM,12 BRONX,BRONX,1020781.0,266047.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8968356373,-73.8678625116,"(40.896835637278365, -73.86786251156862)"
26585960,10/29/2013 12:00:00 AM,08/27/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10464.0,453 KING AVENUE,KING AVENUE,BOWNE STREET,BEACH STREET,,,ADDRESS,BRONX,,,Pending,11/28/2013 10:22:01 PM,08/27/2013 12:00:00 AM,10 BRONX,BRONX,1043273.0,249547.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8514265582,-73.7866515756,"(40.85142655815228, -73.78665157559135)"
